,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
970,White,Lethal Injection,Alabama,Male,2005,06,02,1
971,Latino,Lethal Injection,Texas,Male,2005,06,07,1
972,White,Lethal Injection,Georgia,Male,2005,07,12,1
973,Black,Lethal Injection,Oklahoma,Male,2005,07,19,1
974,White,Lethal Injection,Indiana,Male,2005,07,27,1
975,Latino,Lethal Injection,Texas,Male,2005,07,28,1
976,White,Lethal Injection,Alabama,Male,2005,08,04,1
977,Black,Lethal Injection,Texas,Male,2005,08,10,1
978,Black,Lethal Injection,Oklahoma,Male,2005,08,11,1
979,White,Lethal Injection,Texas,Male,2005,08,23,1
980,White,Lethal Injection,Missouri,Male,2005,08,31,1
981,Black,Lethal Injection,Texas,Female,2005,09,14,1
982,White,Lethal Injection,Alabama,Male,2005,09,22,1
983,White,Lethal Injection,Ohio,Male,2005,09,27,1
984,White,Lethal Injection,Indiana,Male,2005,09,28,1
985,Black,Lethal Injection,Texas,Male,2005,10,06,1
986,Latino,Lethal Injection,Texas,Male,2005,10,20,1
987,Black,Lethal Injection,Ohio,Male,2005,10,25,1
988,Black,Lethal Injection,Missouri,Male,2005,10,26,1
989,White,Lethal Injection,Texas,Male,2005,11,03,1
990,White,Lethal Injection,Delaware,Male,2005,11,04,1
991,Black,Lethal Injection,South Carolina,Male,2005,11,04,1
992,White,Lethal Injection,Texas,Male,2005,11,09,1
993,White,Lethal Injection,North Carolina,Male,2005,11,11,1
994,White,Lethal Injection,Texas,Male,2005,11,15,1
995,Black,Lethal Injection,Texas,Male,2005,11,16,1
996,Other Race,Lethal Injection,North Carolina,Male,2005,11,18,1
997,White,Lethal Injection,Arkansas,Male,2005,11,28,1
998,Black,Lethal Injection,Ohio,Male,2005,11,29,1
999,White,Lethal Injection,North Carolina,Male,2005,12,02,1
1000,White,Lethal Injection,South Carolina,Male,2005,12,02,1
1001,Black,Lethal Injection,Maryland,Male,2005,12,05,1
1002,Black,Lethal Injection,California,Male,2005,12,13,1
1003,White,Lethal Injection,Mississippi,Male,2005,12,14,1
1004,Native American,Lethal Injection,California,Male,2006,01,17,1
1005,Black,Lethal Injection,North Carolina,Male,2006,01,20,1
1006,Black,Lethal Injection,Texas,Male,2006,01,25,1
1007,White,Lethal Injection,Indiana,Male,2006,01,27,1
1008,Latino,Lethal Injection,Texas,Male,2006,01,31,1
1009,White,Lethal Injection,Ohio,Male,2006,02,07,1
1010,White,Lethal Injection,Texas,Male,2006,02,08,1
1011,Black,Lethal Injection,Texas,Male,2006,02,15,1
1012,Black,Lethal Injection,Texas,Male,2006,03,15,1
1013,White,Lethal Injection,North Carolina,Male,2006,03,17,1
1014,Latino,Lethal Injection,Texas,Male,2006,03,22,1
1015,Black,Lethal Injection,Texas,Male,2006,03,29,1
1016,White,Lethal Injection,Oklahoma,Male,2006,04,18,1
1017,Black,Lethal Injection,North Carolina,Male,2006,04,21,1
1018,Black,Lethal Injection,Nevada,Male,2006,04,26,1
1019,Black,Lethal Injection,Virginia,Male,2006,04,27,1
1020,Black,Lethal Injection,Ohio,Male,2006,05,02,1
1021,Latino,Lethal Injection,Texas,Male,2006,05,04,1
1022,Black,Lethal Injection,Texas,Male,2006,05,17,1
1023,Latino,Lethal Injection,Texas,Male,2006,05,24,1
1024,White,Lethal Injection,Oklahoma,Male,2006,06,01,1
1025,White,Lethal Injection,Texas,Male,2006,06,06,1
1026,Black,Lethal Injection,Texas,Male,2006,06,20,1
1027,Latino,Lethal Injection,Texas,Male,2006,06,27,1
1028,White,Lethal Injection,Tennessee,Male,2006,06,28,1
1029,Black,Lethal Injection,Texas,Male,2006,07,11,1
1030,White,Lethal Injection,Ohio,Male,2006,07,12,1
1031,White,Lethal Injection,South Carolina,Male,2006,07,14,1
1032,Black,Lethal Injection,Texas,Male,2006,07,19,1
1033,White,Lethal Injection,Texas,Male,2006,07,20,1
1034,White,Electrocution,Virginia,Male,2006,07,20,1
1035,White,Lethal Injection,Virginia,Male,2006,07,27,1
1036,Black,Lethal Injection,Texas,Male,2006,08,03,1
1037,White,Lethal Injection,Ohio,Male,2006,08,08,1
1039,Latino,Lethal Injection,Texas,Male,2006,08,17,1
1040,White,Lethal Injection,North Carolina,Male,2006,08,18,1
1041,Black,Lethal Injection,Texas,Male,2006,08,24,1
1042,Black,Lethal Injection,Oklahoma,Male,2006,08,29,1
1043,White,Lethal Injection,Oklahoma,Male,2006,08,31,1
1044,Black,Lethal Injection,Texas,Male,2006,08,31,1
1045,Black,Lethal Injection,Texas,Male,2006,09,12,1
1046,Black,Lethal Injection,Florida,Male,2006,09,20,1
1047,White,Lethal Injection,Florida,Male,2006,10,18,1
1048,White,Lethal Injection,Mississippi,Male,2006,10,18,1
1049,White,Lethal Injection,Ohio,Male,2006,10,24,1
1050,White,Lethal Injection,Florida,Male,2006,10,25,1
1051,White,Lethal Injection,Texas,Male,2006,10,25,1
1052,White,Lethal Injection,Alabama,Male,2006,10,26,1
1053,Black,Lethal Injection,Texas,Male,2006,11,01,1
1054,Black,Lethal Injection,Texas,Male,2006,11,08,1
1055,White,Lethal Injection,Virginia,Male,2006,11,09,1
1056,Latino,Lethal Injection,Florida,Male,2006,12,13,1
1057,Black,Lethal Injection,Oklahoma,Male,2007,01,09,1
1058,Latino,Lethal Injection,Texas,Male,2007,01,10,1
1059,White,Lethal Injection,Texas,Male,2007,01,17,1
1060,White,Lethal Injection,Texas,Male,2007,01,30,1
1061,Black,Lethal Injection,Texas,Male,2007,02,07,1
1062,White,Lethal Injection,Texas,Male,2007,02,22,1
1064,Latino,Lethal Injection,Texas,Male,2007,03,06,1
1065,Black,Lethal Injection,Texas,Male,2007,03,07,1
1066,Black,Lethal Injection,Texas,Male,2007,03,20,1
1067,Latino,Lethal Injection,Texas,Male,2007,03,28,1
1068,White,Lethal Injection,Texas,Male,2007,03,29,1
1070,White,Lethal Injection,Ohio,Male,2007,04,24,1
1071,White,Lethal Injection,Texas,Male,2007,04,26,1
1072,Black,Lethal Injection,Alabama,Male,2007,05,03,1
1073,White,Lethal Injection,Indiana,Male,2007,05,04,1
1074,White,Lethal Injection,Tennessee,Male,2007,05,09,1
1075,White,Lethal Injection,Texas,Male,2007,05,16,1
1076,White,Lethal Injection,Arizona,Male,2007,05,22,1
1077,White,Lethal Injection,Ohio,Male,2007,05,24,1
1078,White,Lethal Injection,Texas,Male,2007,06,06,1
1079,White,Lethal Injection,Indiana,Male,2007,06,15,1
1080,Latino,Lethal Injection,Texas,Male,2007,06,20,1
1081,Latino,Lethal Injection,Texas,Male,2007,06,21,1
1082,Black,Lethal Injection,South Carolina,Male,2007,06,22,1
1083,White,Lethal Injection,Oklahoma,Male,2007,06,26,1
1084,White,Lethal Injection,Texas,Male,2007,06,26,1
1085,Black,Lethal Injection,Georgia,Male,2007,06,26,1
1086,White,Lethal Injection,South Dakota,Male,2007,07,11,1
1087,Black,Lethal Injection,Texas,Male,2007,07,24,1
1088,Black,Lethal Injection,Alabama,Male,2007,07,26,1
1089,Black,Lethal Injection,Texas,Male,2007,08,15,1
1090,White,Lethal Injection,Oklahoma,Male,2007,08,21,1
1091,Black,Lethal Injection,Texas,Male,2007,08,22,1
1092,Black,Lethal Injection,Alabama,Male,2007,08,23,1
1093,Black,Lethal Injection,Texas,Male,2007,08,28,1
1094,Latino,Lethal Injection,Texas,Male,2007,08,29,1
1095,White,Lethal Injection,Texas,Male,2007,09,05,1
1096,White,Electrocution,Tennessee,Male,2007,09,12,1
1097,White,Lethal Injection,Texas,Male,2007,09,20,1
1098,Black,Lethal Injection,Texas,Male,2007,09,25,1
1099,White,Lethal Injection,Georgia,Male,2008,05,06,1
1100,White,Lethal Injection,Mississippi,Male,2008,05,21,1
1101,Black,Lethal Injection,Virginia,Male,2008,05,27,1
1102,Black,Lethal Injection,Georgia,Male,2008,06,04,1
1104,White,Lethal Injection,Texas,Male,2008,06,11,1
1105,White,Lethal Injection,Oklahoma,Male,2008,06,17,1
1106,Black,Electrocution,South Carolina,Male,2008,06,20,1
1107,Black,Lethal Injection,Virginia,Male,2008,06,25,1
1108,White,Lethal Injection,Florida,Male,2008,07,01,1
1109,Black,Lethal Injection,Texas,Male,2008,07,10,1
1110,Black,Lethal Injection,Virginia,Male,2008,07,10,1
1111,White,Lethal Injection,Mississippi,Male,2008,07,23,1
1112,Black,Lethal Injection,Texas,Male,2008,07,23,1
1113,White,Lethal Injection,Virginia,Male,2008,07,24,1
1114,Black,Lethal Injection,Texas,Male,2008,07,31,1
1115,Latino,Lethal Injection,Texas,Male,2008,08,05,1
1116,Latino,Lethal Injection,Texas,Male,2008,08,07,1
1117,Black,Lethal Injection,Texas,Male,2008,08,12,1
1118,Latino,Lethal Injection,Texas,Male,2008,08,14,1
1119,White,Lethal Injection,Georgia,Male,2008,09,16,1
1120,White,Lethal Injection,Texas,Male,2008,09,17,1
1121,Black,Lethal Injection,Florida,Male,2008,09,23,1
1122,White,Lethal Injection,Oklahoma,Male,2008,09,25,1
1123,White,Lethal Injection,Ohio,Male,2008,10,14,1
1124,White,Lethal Injection,Texas,Male,2008,10,14,1
1125,Black,Lethal Injection,Texas,Male,2008,10,16,1
1126,White,Lethal Injection,Texas,Male,2008,10,21,1
1127,White,Lethal Injection,Texas,Male,2008,10,28,1
1128,White,Lethal Injection,Texas,Male,2008,10,30,1
1129,Black,Lethal Injection,Texas,Male,2008,11,06,1
1130,Black,Lethal Injection,Texas,Male,2008,11,12,1
1131,Black,Lethal Injection,Texas,Male,2008,11,13,1
1132,Black,Lethal Injection,Ohio,Male,2008,11,19,1
1133,Black,Lethal Injection,Texas,Male,2008,11,20,1
1134,White,Lethal Injection,Kentucky,Male,2008,11,21,1
1135,Black,Lethal Injection,South Carolina,Male,2008,12,05,1
1136,Black,Lethal Injection,Texas,Male,2009,01,14,1
1137,White,Lethal Injection,Alabama,Male,2009,01,15,1
1138,Black,Lethal Injection,Texas,Male,2009,01,21,1
1139,Black,Lethal Injection,Oklahoma,Male,2009,01,22,1
1140,Black,Lethal Injection,Texas,Male,2009,01,22,1
1141,Latino,Lethal Injection,Texas,Male,2009,01,28,1
1142,Latino,Lethal Injection,Texas,Male,2009,01,29,1
1143,White,Lethal Injection,Tennessee,Male,2009,02,04,1
1145,Black,Lethal Injection,Texas,Male,2009,02,10,1
1146,White,Lethal Injection,Florida,Male,2009,02,11,1
1147,White,Lethal Injection,Alabama,Male,2009,02,12,1
1148,Black,Lethal Injection,Texas,Male,2009,02,12,1
1149,Black,Lethal Injection,Virginia,Male,2009,02,19,1
1150,White,Lethal Injection,South Carolina,Male,2009,02,20,1
1151,Black,Lethal Injection,Texas,Male,2009,03,03,1
1152,Black,Lethal Injection,Texas,Male,2009,03,04,1
1153,Latino,Lethal Injection,Texas,Male,2009,03,10,1
1154,White,Lethal Injection,Georgia,Male,2009,03,10,1
1155,Latino,Lethal Injection,Texas,Male,2009,03,11,1
1156,Latino,Lethal Injection,Texas,Male,2009,04,15,1
1157,Black,Lethal Injection,Alabama,Male,2009,04,16,1
1158,White,Lethal Injection,Georgia,Male,2009,04,29,1
1159,Black,Lethal Injection,Texas,Male,2009,04,30,1
1160,Black,Lethal Injection,South Carolina,Male,2009,05,08,1
1161,Black,Lethal Injection,Alabama,Male,2009,05,14,1
1162,White,Lethal Injection,Oklahoma,Male,2009,05,14,1
1163,Black,Lethal Injection,Texas,Male,2009,05,19,1
1164,White,Lethal Injection,Missouri,Male,2009,05,20,1
1165,White,Lethal Injection,Texas,Male,2009,06,02,1
1166,White,Lethal Injection,Ohio,Male,2009,06,03,1
1167,White,Lethal Injection,Alabama,Male,2009,06,11,1
1168,White,Lethal Injection,Oklahoma,Male,2009,07,09,1
1169,White,Lethal Injection,Ohio,Male,2009,07,14,1
1170,Black,Lethal Injection,Ohio,Male,2009,07,21,1
1171,White,Lethal Injection,Ohio,Male,2009,08,18,1
1172,White,Lethal Injection,Florida,Male,2009,08,19,1
1173,White,Lethal Injection,Texas,Male,2009,09,16,1
1174,Black,Lethal Injection,Texas,Male,2009,09,22,1
1175,White,Lethal Injection,Alabama,Male,2009,10,08,1
1176,White,Lethal Injection,Georgia,Male,2009,10,20,1
1177,Black,Lethal Injection,Texas,Male,2009,10,27,1
1178,Black,Lethal Injection,Texas,Male,2009,11,05,1
1179,Latino,Lethal Injection,Texas,Male,2009,11,10,1
1180,Black,Lethal Injection,Virginia,Male,2009,11,10,1
1181,White,Electrocution,Virginia,Male,2009,11,17,1
1182,Black,Lethal Injection,Texas,Male,2009,11,18,1
1183,Black,Lethal Injection,Texas,Male,2009,11,19,1
1184,Black,Lethal Injection,Tennessee,Male,2009,12,02,1
1185,White,Lethal Injection,Texas,Male,2009,12,03,1
1186,White,Lethal Injection,Ohio,Male,2009,12,08,1
1187,White,Lethal Injection,Indiana,Male,2009,12,11,1
1188,Black,Lethal Injection,Ohio,Male,2010,01,07,1
1189,Black,Lethal Injection,Texas,Male,2010,01,07,1
1190,White,Lethal Injection,Louisiana,Male,2010,01,07,1
1191,White,Lethal Injection,Texas,Male,2010,01,12,1
1192,Black,Lethal Injection,Oklahoma,Male,2010,01,14,1
1193,Black,Lethal Injection,Ohio,Male,2010,02,04,1
1194,White,Lethal Injection,Florida,Male,2010,02,16,1
1195,Latino,Lethal Injection,Texas,Male,2010,03,02,1
1196,White,Lethal Injection,Texas,Male,2010,03,11,1
1197,White,Lethal Injection,Ohio,Male,2010,03,16,1
1198,White,Electrocution,Virginia,Male,2010,03,18,1
1199,Black,Lethal Injection,Texas,Male,2010,03,30,1
1200,Black,Lethal Injection,Ohio,Male,2010,04,20,1
1201,White,Lethal Injection,Texas,Male,2010,04,22,1
1202,Latino,Lethal Injection,Texas,Male,2010,04,27,1
1203,White,Lethal Injection,Texas,Male,2010,05,12,1
1204,White,Lethal Injection,Ohio,Male,2010,05,13,1
1205,White,Lethal Injection,Texas,Male,2010,05,13,1
1206,Latino,Lethal Injection,Texas,Male,2010,05,19,1
1207,White,Lethal Injection,Mississippi,Male,2010,05,19,1
1208,White,Lethal Injection,Mississippi,Male,2010,05,20,1
1209,Black,Lethal Injection,Virginia,Male,2010,05,20,1
1210,Latino,Lethal Injection,Texas,Male,2010,05,25,1
1211,White,Lethal Injection,Alabama,Male,2010,05,27,1
1212,Black,Lethal Injection,Texas,Male,2010,06,02,1
1213,White,Lethal Injection,Georgia,Male,2010,06,09,1
1214,White,Lethal Injection,Alabama,Male,2010,06,10,1
1215,White,Lethal Injection,Texas,Male,2010,06,15,1
1216,White,Firing Squad,Utah,Male,2010,06,18,1
1217,White,Lethal Injection,Texas,Male,2010,07,01,1
1218,Black,Lethal Injection,Ohio,Male,2010,07,13,1
1219,Black,Lethal Injection,Texas,Male,2010,07,20,1
1220,White,Lethal Injection,Mississippi,Male,2010,07,21,1
1221,Black,Lethal Injection,Ohio,Male,2010,08,10,1
1222,White,Lethal Injection,Alabama,Male,2010,08,12,1
1223,Latino,Lethal Injection,Texas,Male,2010,08,17,1
1224,Black,Lethal Injection,Alabama,Male,2010,09,09,1
1225,White,Lethal Injection,Washington,Male,2010,09,10,1
1226,White,Lethal Injection,Virginia,Female,2010,09,23,1
1227,White,Lethal Injection,Georgia,Male,2010,09,27,1
1228,White,Lethal Injection,Ohio,Male,2010,10,06,1
1229,White,Lethal Injection,Oklahoma,Male,2010,10,14,1
1230,Black,Lethal Injection,Texas,Male,2010,10,21,1
1231,Native American,Lethal Injection,Arizona,Male,2010,10,26,1
1232,White,Lethal Injection,Alabama,Male,2010,11,04,1
1233,White,Lethal Injection,Oklahoma,Male,2010,12,16,1
1234,Black,Lethal Injection,Oklahoma,Male,2011,01,06,1
1235,White,Lethal Injection,Oklahoma,Male,2011,01,11,1
1236,Black,Lethal Injection,Alabama,Male,2011,01,13,1
1237,Black,Lethal Injection,Georgia,Male,2011,01,25,1
1238,White,Lethal Injection,Missouri,Male,2011,02,09,1
1239,White,Lethal Injection,Texas,Male,2011,02,15,1
1240,White,Lethal Injection,Ohio,Male,2011,02,17,1
1241,Black,Lethal Injection,Texas,Male,2011,02,22,1
1242,Black,Lethal Injection,Ohio,Male,2011,03,10,1
1243,Black,Lethal Injection,Arizona,Male,2011,03,29,1
1244,White,Lethal Injection,Alabama,Male,2011,03,31,1
1245,Black,Lethal Injection,Ohio,Male,2011,04,12,1
1246,White,Lethal Injection,Texas,Male,2011,05,03,1
1247,White,Lethal Injection,South Carolina,Male,2011,05,06,1
1248,White,Lethal Injection,Mississippi,Male,2011,05,10,1
1249,White,Lethal Injection,Ohio,Male,2011,05,17,1
1250,Black,Lethal Injection,Mississippi,Male,2011,05,17,1
1251,White,Lethal Injection,Alabama,Male,2011,05,19,1
1252,White,Lethal Injection,Arizona,Male,2011,05,25,1
1253,Black,Lethal Injection,Texas,Male,2011,06,01,1
1254,White,Lethal Injection,Texas,Male,2011,06,16,1
1255,Black,Lethal Injection,Alabama,Male,2011,06,16,1
1256,Black,Lethal Injection,Texas,Male,2011,06,21,1
1257,White,Lethal Injection,Georgia,Male,2011,06,23,1
1258,White,Lethal Injection,Arizona,Male,2011,06,30,1
1259,Latino,Lethal Injection,Texas,Male,2011,07,07,1
1260,White,Lethal Injection,Arizona,Male,2011,07,19,1
1261,White,Lethal Injection,Texas,Male,2011,07,20,1
1262,White,Lethal Injection,Georgia,Male,2011,07,21,1
1263,White,Lethal Injection,Delaware,Male,2011,07,29,1
1264,Latino,Lethal Injection,Texas,Male,2011,08,10,1
1265,Black,Lethal Injection,Virginia,Male,2011,08,18,1
1266,White,Lethal Injection,Texas,Male,2011,09,13,1
1267,White,Lethal Injection,Texas,Male,2011,09,21,1
1268,Black,Lethal Injection,Georgia,Male,2011,09,21,1
1269,Black,Lethal Injection,Alabama,Male,2011,09,22,1
1270,Latino,Lethal Injection,Florida,Male,2011,09,28,1
1271,White,Lethal Injection,Alabama,Male,2011,10,20,1
1272,Latino,Lethal Injection,Texas,Male,2011,10,27,1
1273,Black,Lethal Injection,Ohio,Male,2011,11,15,1
1274,White,Lethal Injection,Florida,Male,2011,11,15,1
1275,Latino,Lethal Injection,Texas,Male,2011,11,16,1
1276,White,Lethal Injection,Idaho,Male,2011,11,18,1
1277,White,Lethal Injection,Oklahoma,Male,2012,01,05,1
1278,Latino,Lethal Injection,Texas,Male,2012,01,26,1
1279,White,Lethal Injection,Mississippi,Male,2012,02,08,1
1280,White,Lethal Injection,Florida,Male,2012,02,15,1
1281,White,Lethal Injection,Arizona,Male,2012,02,29,1
1282,Latino,Lethal Injection,Texas,Male,2012,02,29,1
1283,White,Lethal Injection,Texas,Male,2012,03,07,1
1284,White,Lethal Injection,Arizona,Male,2012,03,08,1
1285,White,Lethal Injection,Oklahoma,Male,2012,03,15,1
1286,White,Lethal Injection,Mississippi,Male,2012,03,20,1
1287,Black,Lethal Injection,Mississippi,Male,2012,03,22,1
1288,Latino,Lethal Injection,Texas,Male,2012,03,28,1
1289,White,Lethal Injection,Florida,Male,2012,04,12,1
1290,White,Lethal Injection,Ohio,Male,2012,04,18,1
1291,Black,Lethal Injection,Delaware,Male,2012,04,20,1
1292,White,Lethal Injection,Arizona,Male,2012,04,25,1
1293,Black,Lethal Injection,Texas,Male,2012,04,26,1
1294,White,Lethal Injection,Oklahoma,Male,2012,05,01,1
1295,Black,Lethal Injection,Mississippi,Male,2012,06,05,1
1296,White,Lethal Injection,Idaho,Male,2012,06,12,1
1297,White,Lethal Injection,Mississippi,Male,2012,06,12,1
1298,White,Lethal Injection,Mississippi,Male,2012,06,20,1
1299,Latino,Lethal Injection,Arizona,Male,2012,06,27,1
1300,Black,Lethal Injection,Texas,Male,2012,07,18,1
1301,Black,Lethal Injection,Texas,Male,2012,08,07,1
1302,White,Lethal Injection,Arizona,Male,2012,08,08,1
1303,White,Lethal Injection,Oklahoma,Male,2012,08,14,1
1304,White,Lethal Injection,Ohio,Male,2012,09,20,1
1306,White,Lethal Injection,Texas,Male,2012,09,25,1
1307,Black,Lethal Injection,Texas,Male,2012,10,10,1
1308,White,Lethal Injection,South Dakota,Male,2012,10,15,1
1309,White,Lethal Injection,Texas,Male,2012,10,24,1
1310,White,Lethal Injection,South Dakota,Male,2012,10,30,1
1311,White,Lethal Injection,Texas,Male,2012,10,31,1
1312,Black,Lethal Injection,Oklahoma,Male,2012,11,06,1
1313,Black,Lethal Injection,Texas,Male,2012,11,08,1
1314,White,Lethal Injection,Ohio,Male,2012,11,13,1
1316,Black,Lethal Injection,Texas,Male,2012,11,15,1
1317,Latino,Lethal Injection,Oklahoma,Male,2012,12,04,1
1318,White,Lethal Injection,Arizona,Male,2012,12,05,1
1319,Latino,Lethal Injection,Florida,Male,2012,12,11,1
1320,White,Electrocution,Virginia,Male,2013,01,16,1
1321,Black,Lethal Injection,Texas,Male,2013,02,21,1
1322,White,Lethal Injection,Georgia,Male,2013,02,21,1
1323,White,Lethal Injection,Ohio,Male,2013,03,06,1
1324,White,Lethal Injection,Oklahoma,Male,2013,03,12,1
1325,Black,Lethal Injection,Texas,Male,2013,04,09,1
1326,White,Lethal Injection,Florida,Male,2013,04,10,1
1327,Black,Lethal Injection,Texas,Male,2013,04,16,1
1328,White,Lethal Injection,Texas,Male,2013,04,25,1
1329,White,Lethal Injection,Ohio,Male,2013,05,01,1
1330,Black,Lethal Injection,Texas,Male,2013,05,07,1
1332,White,Lethal Injection,Florida,Male,2013,05,29,1
1333,Black,Lethal Injection,Texas,Male,2013,06,12,1
1334,White,Lethal Injection,Florida,Male,2013,06,12,1
1335,White,Lethal Injection,Oklahoma,Male,2013,06,18,1
1336,Black,Lethal Injection,Oklahoma,Male,2013,06,25,1
1337,Black,Lethal Injection,Texas,Female,2013,06,26,1
1338,Latino,Lethal Injection,Texas,Male,2013,07,16,1
1339,Black,Lethal Injection,Texas,Male,2013,07,18,1
1340,White,Lethal Injection,Alabama,Male,2013,07,25,1
1341,White,Lethal Injection,Texas,Male,2013,07,31,1
1342,Black,Lethal Injection,Florida,Male,2013,08,05,1
1343,Black,Lethal Injection,Oklahoma,Male,2013,09,10,1
1344,Latino,Lethal Injection,Texas,Male,2013,09,19,1
1345,White,Lethal Injection,Ohio,Male,2013,09,25,1
1346,Latino,Lethal Injection,Texas,Male,2013,09,26,1
1347,White,Lethal Injection,Florida,Male,2013,10,01,1
1348,White,Lethal Injection,Arizona,Male,2013,10,09,1
1349,White,Lethal Injection,Texas,Male,2013,10,09,1
1350,White,Lethal Injection,Florida,Male,2013,10,15,1
1351,White,Lethal Injection,Arizona,Male,2013,10,23,1
1352,Black,Lethal Injection,Florida,Male,2013,11,12,1
1353,White,Lethal Injection,Texas,Male,2013,11,12,1
1354,White,Lethal Injection,Missouri,Male,2013,11,20,1
1355,White,Lethal Injection,Texas,Male,2013,12,03,1
1356,Black,Lethal Injection,Oklahoma,Male,2013,12,10,1
1357,White,Lethal Injection,Missouri,Male,2013,12,11,1
1358,White,Lethal Injection,Oklahoma,Male,2013,12,17,1
1359,Black,Lethal Injection,Florida,Male,2014,01,07,1
1360,Black,Lethal Injection,Oklahoma,Male,2014,01,09,1
1361,White,Lethal Injection,Ohio,Male,2014,01,16,1
1362,Latino,Lethal Injection,Texas,Male,2014,01,22,1
1363,White,Lethal Injection,Oklahoma,Male,2014,01,23,1
1364,Black,Lethal Injection,Missouri,Male,2014,01,29,1
1365,White,Lethal Injection,Texas,Female,2014,02,05,1
1367,Black,Lethal Injection,Missouri,Male,2014,02,26,1
1368,Black,Lethal Injection,Florida,Male,2014,02,26,1
1369,Black,Lethal Injection,Texas,Male,2014,03,19,1
1371,White,Lethal Injection,Missouri,Male,2014,03,26,1
1372,Black,Lethal Injection,Texas,Male,2014,03,27,1
1373,White,Lethal Injection,Texas,Male,2014,04,03,1
1374,Latino,Lethal Injection,Texas,Male,2014,04,09,1
1375,Latino,Lethal Injection,Texas,Male,2014,04,16,1
1376,White,Lethal Injection,Missouri,Male,2014,04,23,1
1377,White,Lethal Injection,Florida,Male,2014,04,23,1
1378,Black,Lethal Injection,Oklahoma,Male,2014,04,29,1
1379,Black,Lethal Injection,Georgia,Male,2014,06,17,1
1380,Black,Lethal Injection,Missouri,Male,2014,06,18,1
1381,Black,Lethal Injection,Florida,Male,2014,06,18,1
1382,White,Lethal Injection,Florida,Male,2014,07,10,1
1383,White,Lethal Injection,Missouri,Male,2014,07,16,1
1384,White,Lethal Injection,Arizona,Male,2014,07,23,1
1385,White,Lethal Injection,Missouri,Male,2014,08,06,1
1386,Black,Lethal Injection,Missouri,Male,2014,09,10,1
1387,Black,Lethal Injection,Texas,Male,2014,09,10,1
1388,Black,Lethal Injection,Texas,Female,2014,09,17,1
1389,Latino,Lethal Injection,Texas,Male,2014,10,28,1
1390,Black,Lethal Injection,Florida,Male,2014,11,13,1
1391,Black,Lethal Injection,Missouri,Male,2014,11,19,1
1392,Black,Lethal Injection,Georgia,Male,2014,12,09,1
1393,White,Lethal Injection,Missouri,Male,2014,12,10,1
1394,White,Lethal Injection,Georgia,Male,2015,01,13,1
1395,White,Lethal Injection,Florida,Male,2015,01,15,1
1396,Black,Lethal Injection,Oklahoma,Male,2015,01,15,1
1397,Latino,Lethal Injection,Texas,Male,2015,01,21,1
1398,Black,Lethal Injection,Georgia,Male,2015,01,27,1
1399,Black,Lethal Injection,Texas,Male,2015,01,29,1
1400,White,Lethal Injection,Texas,Male,2015,02,04,1
1401,White,Lethal Injection,Missouri,Male,2015,02,11,1
1402,Latino,Lethal Injection,Texas,Male,2015,03,11,1
1403,White,Lethal Injection,Missouri,Male,2015,03,17,1
1404,White,Lethal Injection,Texas,Male,2015,04,09,1
1405,Black,Lethal Injection,Missouri,Male,2015,04,14,1
1406,Latino,Lethal Injection,Texas,Male,2015,04,15,1
1407,Black,Lethal Injection,Texas,Male,2015,05,12,1
1408,White,Lethal Injection,Texas,Male,2015,06,03,1
1409,Black,Lethal Injection,Missouri,Male,2015,06,09,1
1410,Black,Lethal Injection,Texas,Male,2015,06,18,1
1411,White,Lethal Injection,Missouri,Male,2015,07,14,1
1412,Latino,Lethal Injection,Texas,Male,2015,08,12,1
1413,Black,Lethal Injection,Missouri,Male,2015,09,01,1
1414,White,Lethal Injection,Georgia,Female,2015,09,30,1
1415,Latino,Lethal Injection,Virginia,Male,2015,10,01,1
1416,Latino,Lethal Injection,Texas,Male,2015,10,06,1
1417,Latino,Lethal Injection,Texas,Male,2015,10,14,1
1418,White,Lethal Injection,Florida,Male,2015,10,29,1
1419,Black,Lethal Injection,Texas,Male,2015,11,18,1
1420,White,Lethal Injection,Georgia,Male,2015,11,19,1
1421,Black,Lethal Injection,Georgia,Male,2015,12,09,1
1422,White,Lethal Injection,Florida,Male,2016,01,07,1
1423,White,Lethal Injection,Texas,Male,2016,01,20,1
1424,White,Lethal Injection,Alabama,Male,2016,01,21,1
1425,White,Lethal Injection,Texas,Male,2016,01,27,1
1426,Black,Lethal Injection,Georgia,Male,2016,02,03,1
1427,Latino,Lethal Injection,Texas,Male,2016,02,16,1
1428,White,Lethal Injection,Georgia,Male,2016,02,17,1
1429,White,Lethal Injection,Texas,Male,2016,03,09,1
1430,White,Lethal Injection,Texas,Male,2016,03,22,1
1431,White,Lethal Injection,Georgia,Male,2016,03,31,1
1432,Latino,Lethal Injection,Texas,Male,2016,04,06,1
1433,Black,Lethal Injection,Georgia,Male,2016,04,12,1
1434,White,Lethal Injection,Georgia,Male,2016,04,27,1
1435,White,Lethal Injection,Missouri,Male,2016,05,11,1
1436,White,Lethal Injection,Georgia,Male,2016,07,15,1
1437,White,Lethal Injection,Texas,Male,2016,10,05,1
1438,White,Lethal Injection,Georgia,Male,2016,10,19,1
1439,White,Lethal Injection,Georgia,Male,2016,11,16,1
1440,White,Lethal Injection,Georgia,Male,2016,12,06,1
